year,month,district,rainfall_mm,duration_days,main_cause,severity,latitude,longitude,land_use,curve_number,runoff_mm,flood_depth_m,risk_zone,flow_dir,flow_acc
2019,10,Thoothukudi,318.0,8,Dam Release,High,8.7642,78.1348,Barren,81,257.58,0.128,Low,3,418
2019,10,Vellore,519.6,10,Dam Release,High,12.9165,79.1325,Urban,79,410.48,0.272,Low,4,4164
2019,10,Kanchipuram,588.1,2,Dam Release,High,12.8342,79.7036,Urban,79,464.6,0.257,Low,7,2488
2019,10,Tiruvallur,192.0,4,River Overflow,Low,13.143,79.9089,Barren,81,155.52,0.077,Low,2,1621
2019,10,Thanjavur,252.7,10,Urban Drainage Failure,High,10.7867,79.1378,Water,94,237.54,0.156,Low,1,4373
2019,10,Nagapattinam,115.7,5,Cyclone,Medium,10.766,79.8424,Agriculture,67,77.52,0.051,Low,5,1434
2019,10,Cuddalore,397.8,1,Dam Release,Medium,11.7447,79.768,Agriculture,67,266.53,0.089,Low,3,2236
2019,10,Villupuram,313.6,1,Heavy Rainfall,Medium,11.9369,79.4873,Agriculture,67,210.11,0.092,Low,2,1550
2019,10,Kanyakumari,190.1,10,Cyclone,High,8.0883,77.5385,Agriculture,67,127.37,0.049,Low,2,3190
2019,10,Dindigul,216.6,6,Dam Release,Medium,10.3673,77.9803,Water,94,203.6,0.073,Low,2,3456
2019,10,Karur,474.6,10,Cyclone,High,10.9601,78.0766,Barren,81,384.43,0.242,Low,4,1763
2019,10,Namakkal,416.9,8,Urban Drainage Failure,High,11.2194,78.1674,Agriculture,67,279.32,0.11,Low,1,3592
2019,10,Krishnagiri,567.7,10,Heavy Rainfall,High,12.5277,78.2144,Forest,74,420.1,0.29,Low,6,4199
2019,10,Dharmapuri,245.2,3,Urban Drainage Failure,Medium,12.1277,78.1579,Agriculture,67,164.28,0.082,Low,7,3147
2019,11,Chennai,497.5,6,Urban Drainage Failure,High,13.0827,80.2707,Agriculture,67,333.33,0.127,Low,7,4827
2019,11,Coimbatore,461.1,2,Heavy Rainfall,High,11.0168,76.9558,Forest,74,341.21,0.177,Low,4,4092
2019,11,Madurai,405.6,10,Heavy Rainfall,High,9.9252,78.1198,Urban,79,320.42,0.102,Low,3,4133
2019,11,Trichy,313.0,6,Heavy Rainfall,Medium,10.7905,78.7047,Urban,79,247.27,0.152,Low,1,1547
2019,11,Salem,312.6,9,Dam Release,High,11.6643,78.146,Barren,81,253.21,0.173,Low,3,2482
2019,11,Erode,535.1,10,Heavy Rainfall,High,11.341,77.7172,Urban,79,422.73,0.184,Low,2,1348
2019,11,Tirunelveli,205.6,6,Urban Drainage Failure,Medium,8.7139,77.7567,Water,94,193.26,0.073,Low,1,1366
2019,11,Thoothukudi,596.6,8,Dam Release,High,8.7642,78.1348,Barren,81,483.25,0.208,Low,7,1873
2019,11,Vellore,126.1,6,Dam Release,Medium,12.9165,79.1325,Forest,74,93.31,0.029,Low,5,3332
2019,11,Kanchipuram,270.7,4,Cyclone,Medium,12.8342,79.7036,Agriculture,67,181.37,0.088,Low,8,3978
2019,11,Tiruvallur,279.3,9,Cyclone,High,13.143,79.9089,Forest,74,206.68,0.084,Low,7,3324
2019,11,Thanjavur,72.5,5,Heavy Rainfall,Medium,10.7867,79.1378,Barren,81,58.72,0.02,Low,1,3439
2019,11,Nagapattinam,520.8,4,Heavy Rainfall,High,10.766,79.8424,Forest,74,385.39,0.189,Low,3,362
2019,11,Cuddalore,354.2,9,Urban Drainage Failure,High,11.7447,79.768,Barren,81,286.9,0.133,Low,8,2313
2019,11,Villupuram,517.3,8,Dam Release,High,11.9369,79.4873,Urban,79,408.67,0.161,Low,5,2381
2019,11,Kanyakumari,398.0,5,River Overflow,Medium,8.0883,77.5385,Agriculture,67,266.66,0.095,Low,6,431
2019,11,Dindigul,217.3,2,Heavy Rainfall,Medium,10.3673,77.9803,Barren,81,176.01,0.1,Low,7,3843
2019,11,Karur,268.4,2,Heavy Rainfall,Medium,10.9601,78.0766,Forest,74,198.62,0.122,Low,2,667
2019,11,Namakkal,164.9,9,Cyclone,High,11.2194,78.1674,Agriculture,67,110.48,0.045,Low,8,4053
2019,11,Krishnagiri,282.2,6,Heavy Rainfall,Medium,12.5277,78.2144,Barren,81,228.58,0.151,Low,7,3452
2019,11,Dharmapuri,199.1,2,Urban Drainage Failure,Low,12.1277,78.1579,Water,94,187.15,0.078,Low,4,1102
2019,12,Chennai,346.4,8,Cyclone,High,13.0827,80.2707,Forest,74,256.34,0.153,Low,3,1429
2019,12,Coimbatore,545.9,10,Cyclone,High,11.0168,76.9558,Barren,81,442.18,0.239,Low,3,2550
2019,12,Madurai,557.3,4,Urban Drainage Failure,High,9.9252,78.1198,Forest,74,412.4,0.166,Low,6,4274
2019,12,Trichy,117.6,2,Heavy Rainfall,Low,10.7905,78.7047,Agriculture,67,78.79,0.029,Low,7,3961
2019,12,Salem,243.2,6,Urban Drainage Failure,Medium,11.6643,78.146,Water,94,228.61,0.082,Low,7,1881
2019,12,Erode,526.8,2,Heavy Rainfall,High,11.341,77.7172,Forest,74,389.83,0.157,Low,5,1084
2019,12,Tirunelveli,204.9,4,Urban Drainage Failure,Medium,8.7139,77.7567,Barren,81,165.97,0.053,Low,5,4676
2019,12,Thoothukudi,366.0,6,Heavy Rainfall,Medium,8.7642,78.1348,Forest,74,270.84,0.118,Low,5,4288
2019,12,Vellore,86.5,3,Urban Drainage Failure,Low,12.9165,79.1325,Agriculture,67,57.96,0.031,Low,4,2967
2019,12,Kanchipuram,272.0,8,Cyclone,High,12.8342,79.7036,Water,94,255.68,0.167,Low,1,3147
2019,12,Tiruvallur,121.3,1,Cyclone,Low,13.143,79.9089,Forest,74,89.76,0.043,Low,5,4668
2019,12,Thanjavur,483.3,2,Cyclone,High,10.7867,79.1378,Urban,79,381.81,0.119,Low,3,2171
2019,12,Nagapattinam,449.6,8,Urban Drainage Failure,High,10.766,79.8424,Agriculture,67,301.23,0.099,Low,8,1788
2019,12,Cuddalore,142.8,6,Cyclone,Medium,11.7447,79.768,Urban,79,112.81,0.048,Low,5,813
2019,12,Villupuram,595.4,5,Cyclone,High,11.9369,79.4873,Forest,74,440.6,0.178,Low,5,902
2019,12,Kanyakumari,520.0,9,Cyclone,High,8.0883,77.5385,Agriculture,67,348.4,0.166,Low,3,2431
2019,12,Dindigul,247.8,4,River Overflow,Medium,10.3673,77.9803,Barren,81,200.72,0.128,Low,6,566
2019,12,Karur,318.0,8,Cyclone,High,10.9601,78.0766,Urban,79,251.22,0.149,Low,5,3929
2019,12,Namakkal,123.6,9,Cyclone,High,11.2194,78.1674,Agriculture,67,82.81,0.038,Low,4,3628
2019,12,Krishnagiri,575.4,1,Urban Drainage Failure,High,12.5277,78.2144,Agriculture,67,385.52,0.199,Low,2,4020
2019,12,Dharmapuri,488.6,4,River Overflow,High,12.1277,78.1579,Barren,81,395.77,0.249,Low,3,3372
2020,1,Chennai,178.1,3,Dam Release,Low,13.0827,80.2707,Water,94,167.41,0.11,Low,6,4730
2020,1,Coimbatore,504.8,10,River Overflow,High,11.0168,76.9558,Water,94,474.51,0.214,Low,4,21
2020,1,Madurai,489.5,4,Cyclone,High,9.9252,78.1198,Water,94,460.13,0.269,Low,1,588
2020,1,Trichy,424.4,7,River Overflow,High,10.7905,78.7047,Agriculture,67,284.35,0.144,Low,8,1158
2020,1,Salem,232.5,5,Cyclone,Medium,11.6643,78.146,Agriculture,67,155.78,0.106,Low,4,4310
2020,1,Erode,302.8,8,Dam Release,High,11.341,77.7172,Forest,74,224.07,0.126,Low,1,108
2020,1,Tirunelveli,441.6,10,River Overflow,High,8.7139,77.7567,Barren,81,357.7,0.19,Low,6,486
2020,1,Thoothukudi,499.8,2,Urban Drainage Failure,High,8.7642,78.1348,Agriculture,67,334.87,0.102,Low,2,4362
2020,1,Vellore,173.3,2,Dam Release,Low,12.9165,79.1325,Urban,79,136.91,0.068,Low,3,2048
2020,1,Kanchipuram,421.9,3,Urban Drainage Failure,High,12.8342,79.7036,Agriculture,67,282.67,0.13,Low,2,4722
2020,1,Tiruvallur,311.5,3,River Overflow,Medium,13.143,79.9089,Forest,74,230.51,0.148,Low,2,2315
2020,1,Thanjavur,81.1,6,Cyclone,Medium,10.7867,79.1378,Agriculture,67,54.34,0.036,Low,4,3708
2020,1,Nagapattinam,142.5,9,Urban Drainage Failure,High,10.766,79.8424,Urban,79,112.58,0.048,Low,3,3764
2020,1,Cuddalore,307.1,8,Dam Release,High,11.7447,79.768,Urban,79,242.61,0.158,Low,5,3718
2020,1,Villupuram,224.7,5,Cyclone,Medium,11.9369,79.4873,Forest,74,166.28,0.056,Low,8,382
2020,1,Kanyakumari,580.3,8,Urban Drainage Failure,High,8.0883,77.5385,Forest,74,429.42,0.279,Low,5,4009
2020,1,Dindigul,574.9,5,River Overflow,High,10.3673,77.9803,Urban,79,454.17,0.228,Low,3,2325
2020,1,Karur,395.7,6,Dam Release,Medium,10.9601,78.0766,Forest,74,292.82,0.14,Low,2,4755
2020,1,Namakkal,216.9,6,Dam Release,Medium,11.2194,78.1674,Water,94,203.89,0.073,Low,6,2903
2020,1,Krishnagiri,309.5,1,Dam Release,Medium,12.5277,78.2144,Forest,74,229.03,0.111,Low,4,2660
2020,1,Dharmapuri,425.8,2,Heavy Rainfall,High,12.1277,78.1579,Water,94,400.25,0.156,Low,6,4572
2020,2,Chennai,202.5,9,Dam Release,High,13.0827,80.2707,Agriculture,67,135.68,0.074,Low,7,1678
2020,2,Coimbatore,223.1,5,Urban Drainage Failure,Medium,11.0168,76.9558,Forest,74,165.09,0.061,Low,6,999
2020,2,Madurai,173.2,5,Dam Release,Medium,9.9252,78.1198,Barren,81,140.29,0.059,Low,6,3679
2020,2,Trichy,571.7,10,Cyclone,High,10.7905,78.7047,Barren,81,463.08,0.313,Medium,5,1291
2020,2,Salem,390.7,6,River Overflow,Medium,11.6643,78.146,Agriculture,67,261.77,0.165,Low,1,4815
2020,2,Erode,215.0,10,Cyclone,High,11.341,77.7172,Forest,74,159.1,0.107,Low,6,3056
2020,2,Tirunelveli,474.0,5,Heavy Rainfall,High,8.7139,77.7567,Forest,74,350.76,0.224,Low,5,2885
2020,2,Thoothukudi,170.2,1,Heavy Rainfall,Low,8.7642,78.1348,Urban,79,134.46,0.083,Low,6,22
2020,2,Vellore,62.4,2,Cyclone,Low,12.9165,79.1325,Forest,74,46.18,0.018,Low,3,718
2020,2,Kanchipuram,237.0,8,Urban Drainage Failure,High,12.8342,79.7036,Agriculture,67,158.79,0.076,Low,4,4562
2020,2,Tiruvallur,371.5,5,Heavy Rainfall,Medium,13.143,79.9089,Agriculture,67,248.9,0.095,Low,4,4830
2020,2,Thanjavur,320.2,4,River Overflow,Medium,10.7867,79.1378,Agriculture,67,214.53,0.1,Low,6,2657
2020,2,Nagapattinam,239.2,2,River Overflow,Medium,10.766,79.8424,Agriculture,67,160.26,0.073,Low,5,2662
2020,2,Cuddalore,257.7,7,River Overflow,Medium,11.7447,79.768,Water,94,242.24,0.117,Low,8,451
2020,2,Villupuram,437.7,4,Dam Release,High,11.9369,79.4873,Water,94,411.44,0.255,Low,1,980
2020,2,Kanyakumari,263.1,4,Urban Drainage Failure,Medium,8.0883,77.5385,Water,94,247.31,0.078,Low,3,1649
2020,2,Dindigul,133.2,7,Cyclone,Medium,10.3673,77.9803,Urban,79,105.23,0.069,Low,2,4965
2020,2,Karur,502.3,1,River Overflow,High,10.9601,78.0766,Agriculture,67,336.54,0.114,Low,1,698
2020,2,Namakkal,548.7,4,Dam Release,High,11.2194,78.1674,Barren,81,444.45,0.24,Low,3,624
2020,2,Krishnagiri,306.2,8,Heavy Rainfall,High,12.5277,78.2144,Agriculture,67,205.15,0.109,Low,2,4214
2020,2,Dharmapuri,435.7,3,Dam Release,High,12.1277,78.1579,Urban,79,344.2,0.209,Low,6,3393
2020,3,Chennai,522.6,7,River Overflow,High,13.0827,80.2707,Barren,81,423.31,0.135,Low,1,1025
2020,3,Coimbatore,520.5,7,Heavy Rainfall,High,11.0168,76.9558,Water,94,489.27,0.312,Medium,7,1204
2020,3,Madurai,352.5,7,Urban Drainage Failure,Medium,9.9252,78.1198,Barren,81,285.53,0.192,Low,1,4425
2020,3,Trichy,540.9,9,Urban Drainage Failure,High,10.7905,78.7047,Urban,79,427.31,0.167,Low,1,4244
2020,3,Salem,586.2,6,Urban Drainage Failure,High,11.6643,78.146,Water,94,551.03,0.353,Medium,4,1998
2020,3,Erode,564.6,10,Heavy Rainfall,High,11.341,77.7172,Barren,81,457.33,0.199,Low,1,2107
2020,3,Tirunelveli,235.4,2,Heavy Rainfall,Medium,8.7139,77.7567,Forest,74,174.2,0.067,Low,3,4125
2020,3,Thoothukudi,520.0,3,Urban Drainage Failure,High,8.7642,78.1348,Water,94,488.8,0.265,Low,6,189
2020,3,Vellore,254.7,8,Heavy Rainfall,High,12.9165,79.1325,Agriculture,67,170.65,0.089,Low,7,2008
2020,3,Kanchipuram,382.1,8,Cyclone,High,12.8342,79.7036,Urban,79,301.86,0.133,Low,1,2568
2020,3,Tiruvallur,364.5,2,Dam Release,Medium,13.143,79.9089,Barren,81,295.24,0.123,Low,8,2651
2020,3,Thanjavur,403.2,2,Urban Drainage Failure,High,10.7867,79.1378,Urban,79,318.53,0.192,Low,3,4317
2020,3,Nagapattinam,364.5,7,Heavy Rainfall,Medium,10.766,79.8424,Agriculture,67,244.22,0.117,Low,2,4726
2020,3,Cuddalore,580.6,5,Urban Drainage Failure,High,11.7447,79.768,Water,94,545.76,0.284,Low,6,4034
2020,3,Villupuram,479.1,10,River Overflow,High,11.9369,79.4873,Barren,81,388.07,0.127,Low,3,1021
2020,3,Kanyakumari,124.4,9,Dam Release,High,8.0883,77.5385,Urban,79,98.28,0.048,Low,1,1177
2020,3,Dindigul,258.6,1,Cyclone,Medium,10.3673,77.9803,Agriculture,67,173.26,0.106,Low,4,3658
2020,3,Karur,316.3,4,Urban Drainage Failure,Medium,10.9601,78.0766,Agriculture,67,211.92,0.084,Low,3,3540
2020,3,Namakkal,315.2,4,Urban Drainage Failure,Medium,11.2194,78.1674,Forest,74,233.25,0.08,Low,6,3021
2020,3,Krishnagiri,206.3,10,River Overflow,High,12.5277,78.2144,Urban,79,162.98,0.068,Low,4,214
2020,3,Dharmapuri,228.6,2,Heavy Rainfall,Medium,12.1277,78.1579,Water,94,214.88,0.099,Low,7,1383
2020,4,Chennai,355.6,4,Urban Drainage Failure,Medium,13.0827,80.2707,Urban,79,280.92,0.191,Low,7,82
2020,4,Coimbatore,470.3,10,Cyclone,High,11.0168,76.9558,Barren,81,380.94,0.245,Low,1,4061
2020,4,Madurai,233.4,5,River Overflow,Medium,9.9252,78.1198,Water,94,219.4,0.07,Low,5,2086
2020,4,Trichy,281.8,10,Cyclone,High,10.7905,78.7047,Forest,74,208.53,0.117,Low,7,2174
2020,4,Salem,515.3,2,Urban Drainage Failure,High,11.6643,78.146,Forest,74,381.32,0.258,Low,4,1481
2020,4,Erode,86.0,7,Heavy Rainfall,Medium,11.341,77.7172,Barren,81,69.66,0.044,Low,2,1124
2020,4,Tirunelveli,369.7,4,Heavy Rainfall,Medium,8.7139,77.7567,Barren,81,299.46,0.157,Low,8,3298
2020,4,Thoothukudi,64.9,1,Heavy Rainfall,Low,8.7642,78.1348,Water,94,61.01,0.021,Low,8,4079
2020,4,Vellore,205.9,10,Cyclone,High,12.9165,79.1325,Barren,81,166.78,0.088,Low,7,4300
2020,4,Kanchipuram,433.2,1,River Overflow,High,12.8342,79.7036,Water,94,407.21,0.249,Low,5,2892
2020,4,Tiruvallur,558.2,4,Cyclone,High,13.143,79.9089,Barren,81,452.14,0.226,Low,2,2119
2020,4,Thanjavur,411.1,7,Dam Release,High,10.7867,79.1378,Agriculture,67,275.44,0.182,Low,6,1092
2020,4,Nagapattinam,178.8,2,Urban Drainage Failure,Low,10.766,79.8424,Water,94,168.07,0.077,Low,1,4441
2020,4,Cuddalore,152.0,4,Dam Release,Low,11.7447,79.768,Urban,79,120.08,0.066,Low,4,1948
2020,4,Villupuram,424.4,5,River Overflow,High,11.9369,79.4873,Barren,81,343.76,0.141,Low,8,3674
2020,4,Kanyakumari,560.3,9,Urban Drainage Failure,High,8.0883,77.5385,Barren,81,453.84,0.258,Low,6,2693
2020,4,Dindigul,395.0,7,Dam Release,Medium,10.3673,77.9803,Water,94,371.3,0.221,Low,5,1551
2020,4,Karur,73.9,10,River Overflow,High,10.9601,78.0766,Urban,79,58.38,0.026,Low,4,4083
2020,4,Namakkal,356.7,3,Cyclone,Medium,11.2194,78.1674,Water,94,335.3,0.18,Low,3,894
2020,4,Krishnagiri,406.4,7,Urban Drainage Failure,High,12.5277,78.2144,Agriculture,67,272.29,0.185,Low,3,4176
2020,4,Dharmapuri,430.1,7,Dam Release,High,12.1277,78.1579,Urban,79,339.78,0.226,Low,3,2400
2020,5,Chennai,297.5,4,Dam Release,Medium,13.0827,80.2707,Barren,81,240.98,0.103,Low,8,324
2020,5,Coimbatore,323.5,1,Urban Drainage Failure,Medium,11.0168,76.9558,Urban,79,255.56,0.101,Low,2,4351
2020,5,Madurai,246.7,6,Cyclone,Medium,9.9252,78.1198,Urban,79,194.89,0.123,Low,3,1448
2020,5,Trichy,599.1,2,Heavy Rainfall,High,10.7905,78.7047,Water,94,563.15,0.358,Medium,5,2257
2020,5,Salem,535.1,10,Urban Drainage Failure,High,11.6643,78.146,Water,94,502.99,0.215,Low,4,2016
2020,5,Erode,106.5,9,Cyclone,High,11.341,77.7172,Forest,74,78.81,0.053,Low,5,3750
2020,5,Tirunelveli,291.6,4,Dam Release,Medium,8.7139,77.7567,Water,94,274.1,0.154,Low,8,2102
2020,5,Thoothukudi,338.2,8,Heavy Rainfall,High,8.7642,78.1348,Agriculture,67,226.59,0.105,Low,7,1335
2020,5,Vellore,519.6,5,Dam Release,High,12.9165,79.1325,Forest,74,384.5,0.194,Low,4,2088
2020,5,Kanchipuram,140.3,2,Heavy Rainfall,Low,12.8342,79.7036,Urban,79,110.84,0.035,Low,8,4206
2020,5,Tiruvallur,516.1,3,River Overflow,High,13.143,79.9089,Water,94,485.13,0.263,Low,6,2487
2020,5,Thanjavur,544.0,2,Cyclone,High,10.7867,79.1378,Water,94,511.36,0.28,Low,2,2553
2020,5,Nagapattinam,594.6,10,Cyclone,High,10.766,79.8424,Forest,74,440.0,0.268,Low,6,3026
2020,5,Cuddalore,168.2,7,Cyclone,Medium,11.7447,79.768,Forest,74,124.47,0.054,Low,6,2085
2020,5,Villupuram,532.2,10,Cyclone,High,11.9369,79.4873,Forest,74,393.83,0.165,Low,5,4749
2020,5,Kanyakumari,405.4,9,Cyclone,High,8.0883,77.5385,Forest,74,300.0,0.119,Low,4,3965
2020,5,Dindigul,263.0,8,Cyclone,High,10.3673,77.9803,Urban,79,207.77,0.108,Low,6,829
2020,5,Karur,364.1,9,Dam Release,High,10.9601,78.0766,Forest,74,269.43,0.131,Low,2,3424
2020,5,Namakkal,248.4,3,River Overflow,Medium,11.2194,78.1674,Water,94,233.5,0.116,Low,6,2457
2020,5,Krishnagiri,572.1,7,Cyclone,High,12.5277,78.2144,Water,94,537.77,0.289,Low,4,4636
2020,5,Dharmapuri,351.9,5,Urban Drainage Failure,Medium,12.1277,78.1579,Water,94,330.79,0.18,Low,8,3054
2020,6,Chennai,126.9,3,Urban Drainage Failure,Low,13.0827,80.2707,Water,94,119.29,0.066,Low,4,452
2020,6,Coimbatore,217.9,10,Dam Release,High,11.0168,76.9558,Barren,81,176.5,0.071,Low,1,915
2020,6,Madurai,160.2,2,River Overflow,Low,9.9252,78.1198,Water,94,150.59,0.053,Low,7,4121
2020,6,Trichy,222.9,5,Cyclone,Medium,10.7905,78.7047,Urban,79,176.09,0.071,Low,6,963
2020,6,Salem,51.1,4,Urban Drainage Failure,Low,11.6643,78.146,Agriculture,67,34.24,0.014,Low,5,1478
2020,6,Erode,190.0,9,River Overflow,High,11.341,77.7172,Forest,74,140.6,0.082,Low,5,4122
2020,6,Tirunelveli,391.0,10,Cyclone,High,8.7139,77.7567,Water,94,367.54,0.125,Low,1,1338
2020,6,Thoothukudi,119.1,7,Dam Release,Medium,8.7642,78.1348,Agriculture,67,79.8,0.053,Low,3,628
2020,6,Vellore,226.8,8,Urban Drainage Failure,High,12.9165,79.1325,Water,94,213.19,0.08,Low,3,1765
2020,6,Kanchipuram,117.0,4,Heavy Rainfall,Low,12.8342,79.7036,Agriculture,67,78.39,0.048,Low,4,2071
2020,6,Tiruvallur,537.0,3,Dam Release,High,13.143,79.9089,Forest,74,397.38,0.278,Low,4,4837
2020,6,Thanjavur,469.9,5,Cyclone,High,10.7867,79.1378,Water,94,441.71,0.229,Low,3,1766
2020,6,Nagapattinam,301.5,5,Dam Release,Medium,10.766,79.8424,Water,94,283.41,0.191,Low,7,2529
2020,6,Cuddalore,545.4,7,Heavy Rainfall,High,11.7447,79.768,Water,94,512.68,0.209,Low,4,36
2020,6,Villupuram,155.8,3,Heavy Rainfall,Low,11.9369,79.4873,Urban,79,123.08,0.076,Low,1,1374
2020,6,Kanyakumari,386.2,5,Dam Release,Medium,8.0883,77.5385,Water,94,363.03,0.226,Low,6,3193
2020,6,Dindigul,498.2,8,Urban Drainage Failure,High,10.3673,77.9803,Barren,81,403.54,0.121,Low,4,2730
2020,6,Karur,480.5,6,Dam Release,High,10.9601,78.0766,Forest,74,355.57,0.174,Low,3,3203
2020,6,Namakkal,366.2,1,Heavy Rainfall,Medium,11.2194,78.1674,Barren,81,296.62,0.19,Low,1,4434
2020,6,Krishnagiri,545.2,8,Urban Drainage Failure,High,12.5277,78.2144,Water,94,512.49,0.3,Medium,7,4121
2020,6,Dharmapuri,257.9,5,Dam Release,Medium,12.1277,78.1579,Forest,74,190.85,0.096,Low,5,55
2020,7,Chennai,536.9,7,Dam Release,High,13.0827,80.2707,Forest,74,397.31,0.154,Low,6,1329
2020,7,Coimbatore,350.5,9,Cyclone,High,11.0168,76.9558,Water,94,329.47,0.123,Low,5,3199
2020,7,Madurai,323.1,8,Dam Release,High,9.9252,78.1198,Barren,81,261.71,0.137,Low,7,563
2020,7,Trichy,466.4,8,Urban Drainage Failure,High,10.7905,78.7047,Urban,79,368.46,0.239,Low,8,1208
2020,7,Salem,482.2,10,Heavy Rainfall,High,11.6643,78.146,Barren,81,390.58,0.209,Low,3,911
2020,7,Erode,404.7,3,Urban Drainage Failure,High,11.341,77.7172,Water,94,380.42,0.235,Low,4,4029
2020,7,Tirunelveli,534.4,6,Heavy Rainfall,High,8.7139,77.7567,Agriculture,67,358.05,0.202,Low,3,428
2020,7,Thoothukudi,571.6,6,River Overflow,High,8.7642,78.1348,Water,94,537.3,0.322,Medium,8,4985
2020,7,Vellore,567.7,4,Heavy Rainfall,High,12.9165,79.1325,Water,94,533.64,0.195,Low,3,316
2020,7,Kanchipuram,144.9,7,Cyclone,Medium,12.8342,79.7036,Urban,79,114.47,0.074,Low,3,2984
2020,7,Tiruvallur,329.9,9,Cyclone,High,13.143,79.9089,Forest,74,244.13,0.117,Low,7,1625
2020,7,Thanjavur,444.6,9,River Overflow,High,10.7867,79.1378,Barren,81,360.13,0.247,Low,3,803
2020,7,Nagapattinam,100.1,4,Dam Release,Low,10.766,79.8424,Water,94,94.09,0.057,Low,8,4036
2020,7,Cuddalore,420.9,7,Urban Drainage Failure,High,11.7447,79.768,Agriculture,67,282.0,0.131,Low,5,1761
2020,7,Villupuram,593.2,10,Dam Release,High,11.9369,79.4873,Forest,74,438.97,0.256,Low,6,2969
2020,7,Kanyakumari,130.8,6,River Overflow,Medium,8.0883,77.5385,Agriculture,67,87.64,0.036,Low,1,1503
2020,7,Dindigul,388.9,10,River Overflow,High,10.3673,77.9803,Barren,81,315.01,0.152,Low,7,705
2020,7,Karur,133.8,8,Dam Release,High,10.9601,78.0766,Agriculture,67,89.65,0.04,Low,7,629
2020,7,Namakkal,69.0,10,River Overflow,High,11.2194,78.1674,Agriculture,67,46.23,0.022,Low,6,4987
2020,7,Krishnagiri,191.9,4,Urban Drainage Failure,Low,12.5277,78.2144,Urban,79,151.6,0.054,Low,5,4252
2020,7,Dharmapuri,88.6,4,Urban Drainage Failure,Low,12.1277,78.1579,Urban,79,69.99,0.045,Low,1,4101
2020,8,Chennai,430.4,5,River Overflow,High,13.0827,80.2707,Urban,79,340.02,0.234,Low,1,1466
2020,8,Coimbatore,509.0,1,River Overflow,High,11.0168,76.9558,Barren,81,412.29,0.261,Low,5,2078
2020,8,Madurai,193.7,8,Heavy Rainfall,High,9.9252,78.1198,Barren,81,156.9,0.085,Low,5,3259
2020,8,Trichy,96.6,1,Cyclone,Low,10.7905,78.7047,Water,94,90.8,0.05,Low,4,387
2020,8,Salem,293.6,10,Heavy Rainfall,High,11.6643,78.146,Urban,79,231.94,0.119,Low,3,4164
2020,8,Erode,123.3,7,Heavy Rainfall,Medium,11.341,77.7172,Agriculture,67,82.61,0.045,Low,6,607
2020,8,Tirunelveli,144.0,1,Urban Drainage Failure,Low,8.7139,77.7567,Barren,81,116.64,0.078,Low,6,3801
2020,8,Thoothukudi,302.2,9,Heavy Rainfall,High,8.7642,78.1348,Urban,79,238.74,0.118,Low,6,1907
2020,8,Vellore,500.4,1,Heavy Rainfall,High,12.9165,79.1325,Urban,79,395.32,0.154,Low,5,2604
2020,8,Kanchipuram,436.3,4,Heavy Rainfall,High,12.8342,79.7036,Barren,81,353.4,0.109,Low,6,1440
2020,8,Tiruvallur,576.1,10,Cyclone,High,13.143,79.9089,Forest,74,426.31,0.149,Low,4,1460
2020,8,Thanjavur,327.1,8,River Overflow,High,10.7867,79.1378,Agriculture,67,219.16,0.15,Low,8,2554
2020,8,Nagapattinam,91.9,7,Urban Drainage Failure,Medium,10.766,79.8424,Water,94,86.39,0.054,Low,6,3014
2020,8,Cuddalore,74.1,7,River Overflow,Medium,11.7447,79.768,Barren,81,60.02,0.027,Low,1,1530
2020,8,Villupuram,114.5,9,Urban Drainage Failure,High,11.9369,79.4873,Forest,74,84.73,0.046,Low,2,1246
2020,8,Kanyakumari,496.3,2,Dam Release,High,8.0883,77.5385,Barren,81,402.0,0.197,Low,1,3961
2020,8,Dindigul,548.4,7,Urban Drainage Failure,High,10.3673,77.9803,Water,94,515.5,0.327,Medium,3,2822
2020,8,Karur,262.6,7,Heavy Rainfall,Medium,10.9601,78.0766,Water,94,246.84,0.13,Low,6,1994
2020,8,Namakkal,52.6,7,Dam Release,Medium,11.2194,78.1674,Barren,81,42.61,0.021,Low,6,1708
2020,8,Krishnagiri,200.7,3,Urban Drainage Failure,Medium,12.5277,78.2144,Agriculture,67,134.47,0.088,Low,2,2682
2020,8,Dharmapuri,479.7,4,Heavy Rainfall,High,12.1277,78.1579,Water,94,450.92,0.153,Low,6,355
2020,9,Chennai,289.8,10,Dam Release,High,13.0827,80.2707,Forest,74,214.45,0.145,Low,4,4310
2020,9,Coimbatore,81.5,4,River Overflow,Low,11.0168,76.9558,Forest,74,60.31,0.037,Low,3,2618
2020,9,Madurai,419.5,3,Cyclone,High,9.9252,78.1198,Agriculture,67,281.06,0.151,Low,5,3496
2020,9,Trichy,337.8,10,River Overflow,High,10.7905,78.7047,Urban,79,266.86,0.12,Low,1,1855
2020,9,Salem,447.6,10,Cyclone,High,11.6643,78.146,Urban,79,353.6,0.16,Low,6,4593
2020,9,Erode,339.6,1,Urban Drainage Failure,Medium,11.341,77.7172,Water,94,319.22,0.21,Low,8,1449
2020,9,Tirunelveli,287.4,8,Dam Release,High,8.7139,77.7567,Barren,81,232.79,0.111,Low,8,1889
2020,9,Thoothukudi,219.6,5,River Overflow,Medium,8.7642,78.1348,Urban,79,173.48,0.056,Low,7,1005
